Monday_Date,Monday_Open,Friday_Close,Weekly_Sentiment,Weekly_Volatility,SMA,EMA,WMA,RSI,MACD,MACD_Signal,MACD_Hist,RF_Prediction,Trend
2024-03-04,177.10461124192193,170.96324225107477,0.3746126146264712,0.756513733,187.26200257,183.24453917766652,183.5854558872727,41.26213980441861,1.2351608503481657,3.4647069090582896,-2.229546058710124,170.2502965,Bearish
2024-03-11,172.91854260840734,171.21719790826958,0.6258599157142364,1.156240133,184.95300141,181.3128038908181,180.92327271090912,42.90399818370484,0.263371382468307,2.8244398037402934,-2.5610684212719863,172.5799963,Bullish
2024-03-18,175.64983136041093,171.82420037419638,0.5031362585800877,3.263154954,182.42400056,179.6704756924875,178.61909041818183,42.67291566217342,-0.5281257274941993,2.153926697493395,-2.682052424987594,173.3324989,Bullish
2024-04-01,170.94191733517798,168.78366214177663,0.8564898411883223,0.436695962,180.02200012999998,177.8358440756716,176.2838179163636,40.79386718721144,-1.3576103951002096,1.451619278974674,-2.809229674074884,169.4934007,Bullish
2024-04-08,167.42563071126102,175.6460305148989,0.658693631618945,2.888401077,179.08500062,177.6020548073677,175.65254572909092,47.25119127019085,-1.4360087016849832,0.8740936828427427,-2.3101023845277258,174.6313014,Bearish
2024-04-15,173.98479740804564,166.5609348306831,0.1629344270814297,0.364463367,176.34300079999997,175.310772115119,173.09163652545453,39.55284352794357,-2.402434873491444,0.2187879715759053,-2.6212228450673494,165.6725986,Bearish
2024-04-22,163.9688474360003,168.9380319890937,0.07056874740042984,0.364735182,174.6880005,174.21790502146098,171.8110914890909,43.25923510168437,-2.789208010109149,-0.3828112247611056,-2.406396785348044,169.3417023,Bullish
2024-04-29,173.8429845466478,184.81787488418814,0.6424192782063156,1.945672335,174.14100037999998,175.8837413630135,173.39145592545455,53.34659269664273,-1.937258523298425,-0.6937006844685695,-1.2435578388298554,179.5490041,Bearish
2024-05-06,181.6729623403368,183.53010161790658,0.026511310541621813,0.444967232,174.21500093,177.1866980424656,175.01127460181817,53.10828242120626,-1.2740246413436012,-0.8097654758435758,-0.4642591655000253,183.2610037,Bearish
2024-05-13,185.47178937980303,190.98951151517758,0.5857755812734633,0.591522239,175.23600007,179.4927520529264,177.85763717818185,57.348806300329294,-0.19583321085085,-0.6869790228450308,0.4911458119941807,189.849296,Bearish
2024-05-20,190.87329302484093,189.9900155987357,0.9402302414249576,1.110949728,177.16100007,181.3995236251216,180.53836365636363,57.4156974689287,0.6599103590320965,-0.4176011464696053,1.0775115055017015,190.0075981,Bullish
2024-06-03,191.9327633506427,197.1928315159588,0.575474177875879,0.777598814,179.5880005,184.21597376600857,184.12545444363636,61.50041092535047,1.8740697433104003,0.0407330314863957,1.8333367118240045,196.4373985,Bearish
2024-06-10,196.5470818618476,212.45820719436836,0.3881699262065219,2.254991325,183.60900117,189.35670680855247,190.1076371709091,68.78094150919992,4.048422229074731,0.8422708710040628,3.2061513580706684,212.561105,Bullish
2024-06-17,214.46053400357462,206.22532481724105,0.6432882184423532,0.526419763,187.40000154,192.65367020699748,194.44963795818185,64.5664629224851,5.306978481692653,1.735212393141781,3.571766088550872,208.7417012,Bullish
2024-06-24,206.59332029220957,211.55705236852728,0.45825289049151663,0.760777478,190.80700074,195.9202747329979,198.67145496909092,65.97208524314041,6.482234220562049,2.6846167586258347,3.797617461936214,211.4605978,Bearish
2024-07-01,210.29562971281527,225.34759664652012,0.5456167893159349,0.521443694,196.94100037,201.45113319972555,205.13199961636363,71.98333689559217,8.583164206051634,3.8643262481109946,4.718837957940639,224.6473987,Bearish
2024-07-08,226.13508946440214,228.3467094217638,0.9414648087765252,2.219477878,203.06499939,206.74001685432088,211.24090742181815,73.33851090526312,10.466420631081348,5.184745124705065,5.281675506376283,230.1794949,Bullish
2024-07-15,234.8777079293315,224.96261540691606,0.38610263780077425,0.480896848,207.15799866000003,209.9345588080807,215.10363436909088,68.07821397429426,11.325651271419927,6.412926354048039,4.91272491737189,225.0392975,Bullish
2024-07-22,228.96090773389903,216.55246753040404,0.9611905638239142,1.055926741,210.64899902,211.393731152066,217.0676358309091,63.109511096870825,11.363218438962464,7.402984771030924,3.960233667931539,218.0266055,Bullish
2024-07-29,218.29700269229406,221.79678509240213,0.9053506419560637,1.664011103,213.64799957,212.93305286987217,218.7423633909091,63.95716316616385,11.414722503117275,8.205332317448194,3.209390185669081,219.8322009,Bearish
2024-08-05,199.6211833678013,218.2031558597529,0.19579113478929644,0.692834067,216.27400055,213.5343169844409,219.21363719636363,61.077606149276505,11.0362178445136,8.771509422861277,2.2647084216523243,215.0683035,Bearish
2024-08-12,217.67523714867045,227.92560503390823,0.06936130087516545,0.511140025,219.19000092,215.80989627817888,220.9910922054545,65.59790347559661,11.396463657351037,9.296500269759228,2.0999633875918065,225.4543025,Bearish
2024-08-19,227.09089843124153,226.25093230092716,0.10077800137742665,0.5351414,220.625,217.81536900941907,222.38200045636364,65.94093913071043,11.611852698664109,9.759570755540205,1.852281943123904,226.3845966,Bullish
2024-08-26,225.33852706553725,226.78079130370222,0.018221825651549728,1.09454569,222.77599945000003,219.84893828043377,223.9047277290909,66.91242202079152,11.82058397834058,10.17177340010028,1.6488105782402993,228.7802997,Bullish
2024-09-09,222.55370491824473,224.40601760351538,0.0944429607559284,0.490359596,223.96399994,220.33094950217307,223.8545460109091,61.25059801354527,11.330893852977823,10.40359749067579,0.9272963623020338,222.5451012,Bearish
2024-09-16,216.71037667601644,227.87222945722917,0.6830067734163568,1.491580533,224.15000001,221.7616854108689,224.62472729454544,64.11789991291194,11.272807118257958,10.577439416192224,0.6953677020657345,227.7046967,Bearish
2024-09-23,228.73786517474937,229.91597926206737,0.07118864846022899,0.445471203,223.87500001,222.85774139071088,225.2865442563636,63.75247069334838,11.06612568201578,10.675176669356937,0.3909490126588437,227.4896939,Bearish
2024-09-30,231.86233009961177,228.9029833448213,0.3189756302937613,0.551144648,224.12400056,223.57451624694525,225.818363,62.82144914149679,10.69911251023612,10.679963837532773,0.0191486727033467,226.5998018,Bearish
2024-10-07,223.68283560262367,229.15654915371852,0.8448753109694546,1.154773851,225.0830002,224.2973320384097,226.44127255272724,63.25919936985,10.349468429665308,10.61386475595928,-0.2643963262939728,228.0321002,Bearish
2024-10-14,226.91637452618647,234.03390979272706,0.023271935735825866,0.462453524,226.59700014,226.24327166778977,228.2443634254545,67.36919385064783,10.551889846543844,10.601469774076191,-0.0495799275323491,234.219299,Bullish
2024-10-21,233.17428499348304,230.87821299901265,0.8144684825889358,0.978934612,228.11399996,227.182677491828,229.1194549818182,63.67287300670162,10.303851196559291,10.541946058572814,-0.2380948620135203,231.398903,Bullish
2024-10-28,232.97986307420328,224.47544123494058,0.28185477477339993,0.504719473,227.80000002000003,226.4058277114956,228.17327384363637,55.858293998473975,9.314033437208906,10.296363534300031,-0.9823300970911272,224.1447037,Bearish
2024-11-04,222.39556719740585,226.12897904127294,0.11816482762165625,1.290009848,227.81200106,226.50658752758733,228.0205477854545,58.47345279575734,8.755469523903542,9.988184732220736,-1.2327152083171935,226.601804,Bullish
